date,lat,lon,tasmax,GFDL-CM4,GISS-E2-1-G,BCC-CSM2-MR,BCC-ESM1,SAM0-UNICON,CanESM5,INM-CM4-8,INM-CM5-0,GFDL-ESM4,NorESM2-LM,FGOALS-g3,FGOALS-f3-L,NorESM2-MM,KIOST-ESM,TaiESM1,NorCPM1,CMCC-ESM2
1990-06-19 12:00:00,29.500000000000004,-90.625,300.0643,300.0643,298.6893,302.89767,303.5836,300.2775,303.94534,299.36765,299.78873,302.38412,303.04956,299.35315,298.4224,303.488,302.2631,303.5064,298.93338,302.7706
1990-06-20 12:00:00,29.500000000000004,-90.625,299.95053,299.95053,300.05026,302.97583,302.5212,300.1505,304.32364,299.96548,299.72107,303.49158,302.5506,299.78607,299.11304,304.07877,301.74188,302.4468,298.99908,302.10532
1990-06-21 12:00:00,29.500000000000004,-90.625,301.90625,301.90625,300.4381,303.1723,301.99408,299.7457,303.54367,300.1319,298.97757,302.658,302.5921,301.1109,299.47003,304.47736,303.16733,302.72385,298.97775,301.9178
1990-06-22 12:00:00,29.500000000000004,-90.625,303.0607,303.0607,300.78543,304.4629,302.72052,299.37827,303.3779,300.08908,298.51105,302.6601,302.6681,300.72424,300.0021,304.33792,304.48813,303.24982,299.36588,301.79227
1990-06-23 12:00:00,29.500000000000004,-90.625,302.76056,302.76056,301.68292,308.40613,302.27945,301.25894,303.3235,299.8883,299.58832,306.27002,302.5017,301.64536,300.05573,304.1588,306.34674,301.37955,300.13873,301.56506
1990-06-24 12:00:00,29.500000000000004,-90.625,302.62943,302.62943,300.84348,309.07568,301.83475,302.5784,302.73755,299.9186,299.556,306.86182,303.00787,301.53958,302.6752,303.12952,306.8744,299.16824,300.4073,301.83875
1990-06-25 12:00:00,29.500000000000004,-90.625,302.20132,302.20132,300.6837,311.90463,302.55444,302.89447,302.48795,299.86557,299.4122,305.6673,303.28278,302.34177,302.26523,303.32843,307.04126,301.2824,300.9953,301.79025
1990-06-26 12:00:00,29.500000000000004,-90.625,302.43723,302.43723,300.5767,316.53705,302.63922,302.6374,303.01425,299.76456,299.2459,303.80872,303.1519,301.9462,302.14554,302.99338,303.93558,302.1295,300.70825,302.03323
1990-06-27 12:00:00,29.500000000000004,-90.625,302.6603,302.6603,300.76172,316.51675,302.61176,302.76083,303.26108,300.66415,298.9009,302.7976,303.16483,302.25995,301.1532,303.1415,305.06192,302.01434,299.7256,302.5289
1990-06-28 12:00:00,29.500000000000004,-90.625,302.90918,302.90918,301.08698,315.01468,302.65613,303.0669,303.026,300.62097,299.55264,303.366,303.0769,301.94147,300.84967,303.23444,302.21368,302.69064,299.63358,302.36154
1990-06-29 12:00:00,29.500000000000004,-90.625,302.6993,302.6993,301.07568,315.79684,302.1459,301.96582,302.65924,300.57556,299.4568,304.17624,303.22238,303.92343,300.8536,304.04715,301.0947,301.46442,300.21527,302.53168
1990-06-30 12:00:00,29.500000000000004,-90.625,302.8168,302.8168,300.9072,309.97186,301.5451,302.35825,302.83597,299.98102,299.758,304.69873,303.1482,303.05298,301.53006,303.87054,305.9803,301.16412,300.65848,303.40356
1990-07-01 12:00:00,29.500000000000004,-90.625,302.98782,302.98782,301.1554,307.24777,300.3046,303.506,302.65265,299.92554,300.36615,304.6202,303.15863,302.90305,301.6689,303.556,306.69327,302.20004,300.254,302.35287
1990-07-02 12:00:00,29.500000000000004,-90.625,302.9373,302.9373,301.2183,304.4164,302.33905,304.7417,302.27563,299.6663,300.36606,304.26822,303.07,303.21387,302.28653,303.22375,307.3452,301.89178,300.29932,301.53656
1990-07-03 12:00:00,29.500000000000004,-90.625,302.5391,302.5391,301.43124,305.28574,303.189,304.5167,301.9179,299.16443,300.61862,301.60565,303.03595,302.60367,302.2072,303.5874,309.5795,301.61282,300.27515,301.06454
1990-07-04 12:00:00,29.500000000000004,-90.625,302.63953,302.63953,301.33325,307.36343,302.43454,304.51297,302.6809,299.52695,300.70874,301.76413,302.62262,303.45547,301.95273,302.86038,309.189,302.66827,300.34753,302.3628
1990-07-05 12:00:00,29.500000000000004,-90.625,302.33862,302.33862,300.67737,309.69446,302.15485,305.1821,302.56247,299.56604,300.32617,301.81732,301.002,304.07883,303.61615,302.76312,309.31082,303.89224,300.93265,302.3019
1990-07-06 12:00:00,29.500000000000004,-90.625,302.55487,302.55487,300.72678,307.62106,301.96426,305.76178,302.5677,299.27826,299.97107,301.0686,302.33197,303.61206,303.75586,302.03867,309.9611,305.44733,301.02597,302.51547
1990-07-07 12:00:00,29.500000000000004,-90.625,302.97388,302.97388,301.39703,304.9603,301.33896,305.35034,302.29773,299.32117,299.3139,300.78305,302.62958,303.4913,302.57843,302.77368,310.3397,303.99866,300.82837,303.0238
1990-07-08 12:00:00,29.500000000000004,-90.625,303.15048,303.15048,301.1964,304.88843,301.96613,304.99753,302.25214,299.18826,300.0589,301.3704,302.69135,302.49466,300.97748,303.8154,310.01245,303.11215,301.10992,302.88666
1990-07-09 12:00:00,29.500000000000004,-90.625,302.94437,302.94437,301.74258,302.85434,302.0911,304.55344,302.26447,299.7529,300.35648,300.4412,303.22284,300.7174,301.38522,304.4119,309.34082,303.11533,301.03845,303.37436
1990-07-10 12:00:00,29.500000000000004,-90.625,302.59985,302.59985,301.607,304.5012,301.38028,304.88577,301.31122,299.88068,300.13693,300.91608,303.2157,301.32184,301.9923,304.3046,309.90527,302.462,301.68112,303.47714
1990-07-11 12:00:00,29.500000000000004,-90.625,302.6934,302.6934,301.17017,305.83636,299.76672,304.45255,302.01376,300.03082,300.22998,302.91913,303.22015,300.78967,301.68906,305.06067,310.36243,302.39453,301.1645,303.525
1990-07-12 12:00:00,29.500000000000004,-90.625,303.58817,303.58817,301.27612,306.66406,300.07196,303.83725,301.92343,300.19226,301.1442,303.4661,303.3733,301.8221,300.51904,305.3975,309.35745,302.56055,300.1062,303.32507
1990-07-13 12:00:00,29.500000000000004,-90.625,303.0633,303.0633,301.78574,306.35236,300.4773,303.16718,302.1551,300.3431,301.2799,304.44086,303.29053,301.59354,300.84308,306.52966,310.83838,302.40314,300.84454,302.82336
1990-07-14 12:00:00,29.500000000000004,-90.625,302.74725,302.74725,301.94308,305.63724,301.37408,301.82245,301.7916,300.06586,301.28772,304.7387,304.70297,301.63275,301.79166,306.7924,311.57828,302.21292,301.7832,303.5486
1990-07-15 12:00:00,29.500000000000004,-90.625,302.20132,302.20132,301.9677,305.0326,301.8954,301.11728,301.8476,299.92255,300.93668,304.86835,304.4294,301.0258,301.6426,305.75934,310.56546,301.85352,301.71994,303.9943
1990-07-16 12:00:00,29.500000000000004,-90.625,301.7135,301.7135,302.47653,305.33438,301.57687,302.00513,301.42548,300.4526,301.27536,304.6901,305.4177,300.58588,301.24097,306.44092,310.2416,302.08667,301.4486,303.1881
1990-07-17 12:00:00,29.500000000000004,-90.625,302.15808,302.15808,302.082,306.81134,302.50687,303.01456,302.43616,300.14667,301.12744,304.95224,305.92398,299.54065,301.81143,305.80814,309.9202,302.39386,300.99533,303.244
1990-07-18 12:00:00,29.500000000000004,-90.625,303.1024,303.1024,302.48096,309.30295,302.3373,303.85748,302.32578,299.8944,300.94366,304.3447,306.52798,298.63095,301.8903,307.48062,309.79767,302.75537,300.27194,303.92725
1990-07-19 12:00:00,29.500000000000004,-90.625,302.87347,302.87347,302.70062,309.3601,302.7632,301.73053,301.8228,299.8308,300.04794,304.39676,306.01974,298.36545,301.9884,307.77252,306.269,302.82755,299.3767,303.91672
1990-07-20 12:00:00,29.500000000000004,-90.625,302.97263,302.97263,302.26187,304.38864,302.5448,303.6391,303.2174,299.80185,299.88794,304.03665,304.49637,298.50607,302.0897,305.16556,303.05063,303.0235,299.03827,304.12833
1990-07-21 12:00:00,29.500000000000004,-90.625,302.74338,302.74338,301.85458,310.69766,303.891,303.7572,303.2996,299.5831,299.77188,304.4548,304.21954,299.93906,301.8881,301.85834,305.46695,303.5748,300.03796,303.6703
1990-07-22 12:00:00,29.500000000000004,-90.625,302.51935,302.51935,301.75128,306.56033,305.2741,303.9913,302.91443,300.26538,300.57007,305.96365,304.481,299.5918,301.84106,303.3812,310.06873,302.43176,300.2878,303.90323
1990-07-23 12:00:00,29.500000000000004,-90.625,301.7579,301.7579,302.29022,307.072,306.3921,303.95926,302.9842,299.66916,300.15588,307.01013,304.41794,299.0511,301.92343,302.23972,309.12027,301.90717,299.87292,304.19745
1990-07-24 12:00:00,29.500000000000004,-90.625,300.15857,300.15857,302.7473,309.0512,305.59747,304.53754,303.17172,299.84848,299.92743,306.5371,304.4035,299.82153,301.7439,303.37924,309.1321,300.49106,300.0428,304.62698
1990-07-25 12:00:00,29.500000000000004,-90.625,302.32953,302.32953,302.63202,306.15726,305.371,304.19995,303.12534,299.73724,299.98373,305.6569,304.3472,299.38885,301.13522,301.9788,309.90192,299.41382,300.0331,304.37268
1990-07-26 12:00:00,29.500000000000004,-90.625,302.09915,302.09915,300.76395,307.87088,306.1892,304.5789,302.79617,299.2817,299.27765,305.2337,304.11005,299.4932,301.9499,303.19177,305.1205,299.71353,300.289,304.3802
1990-07-27 12:00:00,29.500000000000004,-90.625,301.504,301.504,302.5644,306.83865,307.47067,303.99908,303.2152,299.4008,299.0874,306.76788,304.25845,299.99655,302.76114,303.4765,308.32834,299.99756,300.76385,304.5397
1990-07-28 12:00:00,29.500000000000004,-90.625,301.31287,301.31287,302.43668,312.1321,308.6439,303.556,302.99622,299.26242,300.02884,307.30502,304.50107,300.8604,301.01373,303.60626,307.91962,300.9863,300.6075,304.9642
1990-07-29 12:00:00,29.500000000000004,-90.625,301.4088,301.4088,301.19385,312.90588,307.17108,303.47635,302.6989,299.20624,299.8159,306.51874,304.7027,300.75726,302.24942,303.69724,310.57,301.33154,300.56442,304.829
1990-07-30 12:00:00,29.500000000000004,-90.625,300.92453,300.92453,300.676,312.1319,305.35495,305.36334,303.37476,299.4805,299.38013,305.39374,304.64554,300.3356,302.54037,303.98108,310.21317,301.2866,300.3018,304.8568
1990-07-31 12:00:00,29.500000000000004,-90.625,300.56442,300.56442,302.0204,310.67508,306.51706,304.51535,303.26663,299.72485,299.2501,305.31293,304.7562,299.972,301.915,301.9619,310.63614,301.29236,301.0528,304.6186
1990-08-01 12:00:00,29.500000000000004,-90.625,301.44962,301.44962,301.74548,307.81284,307.9376,302.70117,303.64948,300.1656,299.46176,305.36786,304.91257,300.33255,300.67276,301.92273,310.14206,301.3086,300.74704,304.20935
1990-08-02 12:00:00,29.500000000000004,-90.625,301.67453,301.67453,301.43445,306.32733,308.1974,301.44528,304.24216,299.89426,299.57184,305.32312,304.6102,301.1114,299.89655,301.68448,308.1732,301.30563,300.65332,304.6736
1990-08-03 12:00:00,29.500000000000004,-90.625,302.2447,302.2447,301.84613,306.29916,308.00082,300.54346,304.0703,299.5467,299.67966,305.73822,303.89886,301.85443,300.9843,302.6365,308.905,301.58224,300.98386,304.86203
1990-08-04 12:00:00,29.500000000000004,-90.625,302.6713,302.6713,301.70566,307.52106,307.95398,301.36545,302.8916,299.74667,299.49078,305.30115,302.49716,300.62857,301.6261,304.35513,309.88943,301.31424,300.75745,304.95898
1990-08-05 12:00:00,29.500000000000004,-90.625,302.86682,302.86682,302.06848,310.81824,308.28247,301.40503,303.32208,299.49576,299.1869,304.27856,302.1064,301.6242,301.7493,304.64096,310.76697,300.60583,300.84637,303.91943
1990-08-06 12:00:00,29.500000000000004,-90.625,302.5521,302.5521,301.1907,306.07553,306.82486,302.56186,303.26886,299.40616,299.0782,303.4523,303.1507,301.21567,301.75327,305.8354,310.47827,300.7465,301.31348,302.72253
1990-08-07 12:00:00,29.500000000000004,-90.625,302.45688,302.45688,303.2352,311.02118,305.92526,303.46155,303.32086,299.41956,298.91113,303.90353,303.5497,300.421,301.91885,305.2582,304.41013,301.7058,301.23425,303.5911
1990-08-08 12:00:00,29.500000000000004,-90.625,302.94232,302.94232,302.79068,306.54465,305.4814,303.25653,304.07446,299.82376,299.05054,305.43597,303.84137,301.43475,302.2412,304.8492,308.48834,301.80704,300.8401,304.67908
1990-08-09 12:00:00,29.500000000000004,-90.625,303.33365,303.33365,302.74045,305.075,305.4041,303.27118,304.33295,300.04074,299.10092,305.69974,304.14838,300.7958,302.47757,304.2507,308.3502,301.75687,300.81403,305.16003
1990-08-10 12:00:00,29.500000000000004,-90.625,303.498,303.498,302.86197,304.8031,305.613,304.9315,304.8208,299.91992,300.02765,303.44806,306.3419,300.57678,302.23584,303.85333,306.7126,301.42377,301.17758,305.12292
1990-08-11 12:00:00,29.500000000000004,-90.625,303.13092,303.13092,302.6849,302.73706,306.2512,305.26492,304.48544,299.8096,300.08292,303.3217,306.82745,300.89407,301.9896,304.0383,307.45798,302.0153,301.40042,304.76926
1990-08-12 12:00:00,29.500000000000004,-90.625,302.99933,302.99933,302.55353,303.99872,306.21176,305.24286,303.62766,299.49203,299.91528,303.33673,305.909,300.53244,301.88184,304.1773,306.90778,301.57623,301.6848,304.06595
1990-08-13 12:00:00,29.500000000000004,-90.625,302.77133,302.77133,302.3112,303.04462,306.08224,305.02765,301.5824,299.45343,299.75482,303.00742,304.25262,300.7085,301.89468,304.36215,302.04947,301.3218,301.53906,303.9584
1990-08-14 12:00:00,29.500000000000004,-90.625,302.7802,302.7802,302.52005,305.3837,305.76663,304.34332,301.62576,299.14047,299.44827,302.41647,304.10413,301.15817,301.7294,304.35873,304.90823,301.29947,300.99692,304.6846
1990-08-15 12:00:00,29.500000000000004,-90.625,302.07123,302.07123,302.3338,306.90747,305.98862,304.28098,301.82812,299.03595,300.38394,301.86813,304.2303,301.47455,302.79236,303.13815,306.73703,301.39166,300.8603,304.95325
1990-08-16 12:00:00,29.500000000000004,-90.625,302.65964,302.65964,303.19052,303.78516,306.5435,303.7098,301.7528,299.1865,300.73764,302.99023,304.15485,301.9615,302.97546,302.5611,308.16638,301.1992,301.2881,304.423
1990-08-17 12:00:00,29.500000000000004,-90.625,303.01398,303.01398,302.76117,302.6404,307.51794,303.45966,302.79266,299.47714,300.7044,302.50787,303.9339,300.8468,302.64902,304.12558,306.73343,301.6065,301.52133,304.36972
1990-08-18 12:00:00,29.500000000000004,-90.625,302.8302,302.8302,302.35153,301.64627,307.7802,304.51688,302.95514,299.64612,299.80405,302.2003,303.81668,300.6994,302.30746,304.39743,302.99716,301.8712,301.7623,303.673
1990-08-19 12:00:00,29.500000000000004,-90.625,303.53656,303.53656,302.13666,302.655,309.00607,305.56104,302.4411,299.2598,299.43298,302.31754,303.23984,300.4211,301.88647,302.7499,303.58038,301.5359,301.62,303.62296
1990-08-20 12:00:00,29.500000000000004,-90.625,303.82788,303.82788,302.1787,303.38034,310.78192,303.6357,302.7397,299.3906,299.66486,302.98175,303.13828,299.88037,302.16382,304.0791,303.86667,301.0146,301.55795,303.18753
1990-08-21 12:00:00,29.500000000000004,-90.625,303.6274,303.6274,301.98026,304.2556,309.26938,304.81644,302.3508,299.4708,300.23996,302.78952,303.8223,300.4455,302.8012,304.37012,302.13693,301.2587,301.84027,303.19745
1990-08-22 12:00:00,29.500000000000004,-90.625,303.15964,303.15964,300.35382,302.7712,307.69568,305.35965,302.5012,299.33325,300.25455,302.3867,303.7386,300.18893,302.5138,302.85452,301.45157,301.66794,301.76395,303.35623
1990-08-23 12:00:00,29.500000000000004,-90.625,302.54266,302.54266,300.28848,304.82547,306.26044,305.82663,302.924,299.1812,299.85315,302.1851,302.65924,301.1458,302.1652,302.53622,304.1568,301.30847,301.24048,303.16302
1990-08-24 12:00:00,29.500000000000004,-90.625,301.36188,301.36188,301.8444,304.32666,306.30014,303.74915,302.3792,299.33597,299.83005,302.35306,303.3387,300.98956,301.96497,304.2113,306.23135,301.2903,300.9189,303.0954
1990-08-25 12:00:00,29.500000000000004,-90.625,299.7701,299.7701,302.0934,302.34445,306.25232,303.67227,302.3817,299.70782,299.78122,302.35355,304.37878,301.27023,302.76797,303.8438,306.571,301.07767,301.25128,302.61575
1990-08-26 12:00:00,29.500000000000004,-90.625,301.00482,301.00482,302.57556,303.82434,305.2696,303.64844,302.95886,300.44742,299.37332,301.16135,304.52982,303.12708,302.01968,302.67432,307.0889,301.43158,301.34628,302.6442
1990-08-27 12:00:00,29.500000000000004,-90.625,301.73294,301.73294,302.2735,303.80112,305.3206,304.5628,302.828,301.34808,299.08392,301.99344,303.82468,302.6821,301.57758,301.97708,305.5924,301.08206,301.48578,303.73462
1990-08-28 12:00:00,29.500000000000004,-90.625,300.96567,300.96567,300.7341,303.71753,304.88693,304.36237,303.17517,301.86826,299.43823,302.89255,302.92453,302.08035,300.35693,302.39227,304.71805,300.8885,301.5515,303.76596
1990-08-29 12:00:00,29.500000000000004,-90.625,300.8003,300.8003,300.79538,305.44357,305.00818,304.36395,303.80692,302.14703,299.97995,302.19354,304.07977,303.1217,299.40375,301.43967,303.81653,301.2765,301.75467,303.69772
1990-08-30 12:00:00,29.500000000000004,-90.625,301.2412,301.2412,300.7308,305.654,304.60748,304.63092,303.6073,302.31723,300.3405,298.21313,304.133,304.1323,301.77783,301.25305,305.33606,301.71564,301.39752,304.06393
1990-08-31 12:00:00,29.500000000000004,-90.625,301.47595,301.47595,302.15366,306.35507,303.40063,303.7258,303.14114,302.10852,301.31567,299.09515,304.0318,303.674,302.2652,303.98993,305.35703,301.17447,301.38068,303.8362
1990-09-01 12:00:00,29.500000000000004,-90.625,301.54102,301.54102,301.96326,306.49292,301.61508,299.8344,302.675,301.83908,301.27887,299.32748,304.3019,301.42313,302.33435,302.71017,306.61566,300.7679,300.863,303.28055
1990-09-02 12:00:00,29.500000000000004,-90.625,301.60266,301.60266,302.4398,308.09143,301.2183,300.3851,301.9568,301.72015,300.81195,300.11697,305.20795,301.06042,302.2413,303.5683,307.01614,302.03085,300.58203,302.06683
1990-09-03 12:00:00,29.500000000000004,-90.625,301.89832,301.89832,302.33603,306.0229,300.65942,301.2985,302.9281,301.39383,301.0207,301.64252,304.3774,301.32608,302.24905,303.54285,305.51837,299.29407,300.42422,303.24747
1990-09-04 12:00:00,29.500000000000004,-90.625,300.70184,300.70184,301.66373,303.71292,302.5001,302.4133,302.8314,300.43094,301.49847,301.81488,303.4352,301.77975,302.37653,303.8481,302.68604,298.61353,299.8408,303.10092
1990-09-05 12:00:00,29.500000000000004,-90.625,301.27673,301.27673,301.3406,302.88727,302.52017,302.77585,302.5889,300.1335,301.43384,301.57608,302.6931,301.93793,302.18195,304.00174,306.23804,299.10095,299.1854,301.8768
1990-09-06 12:00:00,29.500000000000004,-90.625,301.22226,301.22226,300.8374,305.55444,302.01065,303.26727,301.51657,300.18048,301.4019,300.54816,301.9808,300.58603,300.97668,303.78165,307.3978,299.67267,298.9072,301.7204
1990-09-07 12:00:00,29.500000000000004,-90.625,300.6118,300.6118,299.4713,306.62418,301.55057,304.31448,302.05194,300.56625,301.3275,299.28494,302.4015,300.60083,301.26846,303.76794,301.89206,299.9375,299.5405,302.21878
1990-09-08 12:00:00,29.500000000000004,-90.625,300.66614,300.66614,299.04837,304.92453,301.96722,302.50668,302.8376,301.11795,300.09995,299.25616,302.80392,299.93146,302.7708,304.36853,302.0092,299.7941,299.97833,302.74252
1990-09-09 12:00:00,29.500000000000004,-90.625,300.5892,300.5892,300.1957,304.40405,303.3465,303.73306,301.94925,301.4642,299.55884,300.87115,303.03418,301.00342,303.37265,304.39572,304.17267,299.31256,299.60272,303.4877
1990-09-10 12:00:00,29.500000000000004,-90.625,301.15494,301.15494,300.62088,304.46475,303.16336,304.6725,302.49744,301.33594,299.7551,302.22586,303.15262,300.98767,302.47556,304.8887,305.58728,298.74924,298.72675,303.32755
1990-09-11 12:00:00,29.500000000000004,-90.625,302.3189,302.3189,300.2221,306.15222,303.0899,306.65317,302.5543,300.8744,299.8505,302.16077,302.57126,301.51166,301.59198,306.22723,303.99463,299.22437,298.3213,303.13232
1990-09-12 12:00:00,29.500000000000004,-90.625,302.3723,302.3723,300.59457,307.72644,303.8968,304.84332,302.25073,301.15152,300.02814,302.5027,302.00443,301.3585,301.26694,306.23306,306.68283,299.962,300.9397,302.77112
1990-09-13 12:00:00,29.500000000000004,-90.625,302.09033,302.09033,301.60062,308.34332,303.72153,303.45828,302.48914,301.11127,300.44748,302.94745,302.63248,300.89087,301.72095,304.04904,307.53384,300.0418,300.64493,302.6529
1990-09-14 12:00:00,29.500000000000004,-90.625,302.13547,302.13547,300.63354,308.14282,303.70407,304.09216,302.40665,300.64432,300.5621,303.21014,302.42062,300.57986,300.89606,302.6966,306.74075,299.99957,300.3391,303.26917
1990-09-15 12:00:00,29.500000000000004,-90.625,301.84476,301.84476,300.13715,310.052,302.5578,303.82083,301.89658,300.95312,299.9353,303.53122,303.9144,300.47284,300.8377,303.82358,305.9927,299.81958,300.31665,303.3939
1990-09-16 12:00:00,29.500000000000004,-90.625,301.34372,301.34372,299.91223,306.07135,301.1739,302.7186,301.86505,301.48624,300.32986,303.48276,304.14993,299.40674,301.38016,303.42047,307.00034,299.93478,299.96964,304.55942
1990-09-17 12:00:00,29.500000000000004,-90.625,299.97977,299.97977,301.36725,305.85342,300.5606,301.96527,301.39886,301.47714,301.19818,302.93365,303.73596,300.03625,300.46628,302.98575,300.3113,300.1508,300.1395,304.29926
1990-09-18 12:00:00,29.500000000000004,-90.625,300.19553,300.19553,301.99207,300.96988,302.4119,301.45386,300.13385,301.08804,301.2561,302.20566,303.8821,301.4841,300.1424,301.59238,302.56946,298.665,299.56198,303.26016
1990-09-19 12:00:00,29.500000000000004,-90.625,299.06482,299.06482,301.62262,302.21973,302.34308,303.61917,300.30328,300.40878,300.58408,301.64227,304.0489,300.6953,299.3449,302.2053,304.71744,298.05435,298.50662,302.6378
1990-09-20 12:00:00,29.500000000000004,-90.625,297.36865,297.36865,301.55356,303.29315,301.79895,302.4936,300.29947,299.51743,299.61377,300.34604,303.57825,299.71506,297.69962,302.97214,306.20786,298.64554,297.6608,301.70004
1990-09-21 12:00:00,29.500000000000004,-90.625,295.06573,295.06573,302.24628,303.43063,301.41727,302.01913,300.14957,298.74002,298.57217,299.826,303.30682,299.65497,299.00058,301.81924,306.36877,298.7139,296.9326,302.2056
1990-09-22 12:00:00,29.500000000000004,-90.625,294.77365,294.77365,302.56055,303.72763,301.18167,301.37448,301.0895,299.16452,297.95645,300.55643,302.86804,300.18384,300.131,302.0507,306.4189,298.8831,297.8298,301.82278
1990-09-23 12:00:00,29.500000000000004,-90.625,298.01913,298.01913,302.03122,303.63632,301.82062,300.57953,301.32294,299.36105,298.22748,300.40756,303.06284,300.6401,300.34866,301.16495,306.55905,299.09946,298.56946,300.42355
1990-09-24 12:00:00,29.500000000000004,-90.625,297.4569,297.4569,298.73032,304.2623,302.6583,301.2617,301.8617,298.75348,298.7654,300.03534,303.36316,300.16946,300.88284,299.93164,306.6923,299.59497,298.37616,297.38873
1990-09-25 12:00:00,29.500000000000004,-90.625,295.84085,295.84085,299.3878,305.01495,302.85715,302.2335,301.3459,298.3631,298.81497,300.10217,302.66528,300.0609,300.9285,296.54562,306.87424,299.01144,297.58005,298.4404
1990-09-26 12:00:00,29.500000000000004,-90.625,294.63065,294.63065,299.72974,304.84244,303.12708,301.86224,301.6218,299.4002,298.79996,300.08057,302.38226,300.01123,300.37225,297.5315,306.38678,299.52142,298.16428,299.59427
1990-09-27 12:00:00,29.500000000000004,-90.625,293.69244,293.69244,301.42227,305.44833,302.09933,301.85782,302.1783,299.75693,298.76398,294.98972,302.86618,299.14478,300.91968,298.591,306.32016,299.0679,298.74023,300.58905
1990-09-28 12:00:00,29.500000000000004,-90.625,297.23163,297.23163,301.05222,301.66833,301.58026,302.5977,302.07428,299.53415,298.50342,295.4904,303.03082,300.50525,299.40967,300.32016,306.14758,298.9966,299.63498,300.99866
1990-09-29 12:00:00,29.500000000000004,-90.625,296.109,296.109,301.1983,302.17603,301.53195,303.21713,301.90836,299.74026,298.57654,296.21805,302.93643,300.66696,298.12366,302.64792,305.77103,300.00095,299.44803,301.42685
1990-09-30 12:00:00,29.500000000000004,-90.625,296.78326,296.78326,300.11618,303.14813,300.02493,303.8746,301.4052,299.839,298.4204,296.3864,302.90714,299.80457,299.1735,302.02716,301.02695,300.14618,298.4779,300.9136
1990-10-01 12:00:00,29.500000000000004,-90.625,297.43814,297.43814,295.73294,302.23074,301.76764,303.54736,301.26535,299.49734,300.334,297.47107,303.5297,299.50308,300.34378,302.2563,298.352,299.92065,297.99347,300.15976
1990-10-02 12:00:00,29.500000000000004,-90.625,297.0522,297.0522,294.39038,299.27402,302.32422,302.28592,301.15112,299.00394,300.38513,297.92117,302.71887,299.11227,300.6233,302.49442,300.31973,299.27634,297.8352,300.61115
1990-10-03 12:00:00,29.500000000000004,-90.625,296.71765,296.71765,294.07574,292.12656,301.79587,302.4155,301.511,297.96033,299.79276,297.56186,301.6121,299.4872,300.87744,300.85687,299.72067,296.73752,298.07043,300.6543
1990-10-04 12:00:00,29.500000000000004,-90.625,296.98044,296.98044,295.68655,289.30307,301.85217,302.6994,301.2361,296.59836,300.51846,295.77457,296.88977,298.84906,300.6079,302.13797,301.8227,297.85434,297.25467,300.2362
1990-10-05 12:00:00,29.500000000000004,-90.625,297.2576,297.2576,296.3385,292.67493,301.67538,302.96408,300.13965,296.11227,300.8956,295.95618,299.96692,299.54117,301.20685,302.7215,302.27432,298.08533,296.494,300.11923
1990-10-06 12:00:00,29.500000000000004,-90.625,297.58957,297.58957,296.10385,295.95264,301.24652,302.7505,299.2832,295.6399,301.37808,295.423,301.6956,299.60403,300.98538,302.5693,302.39453,298.14584,296.93546,300.82352
1990-10-07 12:00:00,29.500000000000004,-90.625,298.13593,298.13593,298.4851,298.96265,299.8312,302.2207,300.58746,297.00327,301.58633,294.7332,301.31177,300.00436,300.92712,302.73715,301.10037,299.18643,297.5543,301.9286
1990-10-08 12:00:00,29.500000000000004,-90.625,298.16602,298.16602,300.55002,293.458,298.0883,303.20294,300.27338,297.80493,300.92178,293.61472,301.4272,299.41797,300.62662,302.71872,298.13992,299.4644,298.19977,301.2339
1990-10-09 12:00:00,29.500000000000004,-90.625,298.16452,298.16452,300.47794,295.87576,296.01358,302.66324,300.9112,298.13748,298.82065,295.37686,301.52164,299.2008,298.54523,302.46503,295.7589,298.43076,297.38373,299.84912
1990-10-10 12:00:00,29.500000000000004,-90.625,298.29315,298.29315,300.24448,297.73636,299.2405,303.0746,300.4152,298.65393,298.8018,295.75613,301.8075,299.33466,295.7655,302.91653,298.85602,296.91342,295.62866,298.62134
1990-10-11 12:00:00,29.500000000000004,-90.625,298.0108,298.0108,300.59494,298.03424,298.858,302.8899,300.0996,298.75995,299.1219,297.2227,301.95715,298.34973,294.7544,301.36163,297.61212,296.8365,293.42172,298.75473
1990-10-12 12:00:00,29.500000000000004,-90.625,295.93243,295.93243,300.79648,298.86505,299.17932,303.28696,299.88324,298.85565,299.3946,297.3096,302.0308,300.089,295.97842,299.19308,295.62314,295.5503,293.93207,297.7429
1990-10-13 12:00:00,29.500000000000004,-90.625,298.23856,298.23856,300.88507,295.72495,297.88815,303.54095,300.45114,298.70264,299.59924,297.25153,301.80878,299.6792,296.94617,299.7338,294.2303,295.9814,294.91702,296.1259
1990-10-14 12:00:00,29.500000000000004,-90.625,298.33954,298.33954,300.61456,293.67352,298.93097,300.8576,299.95004,298.4505,299.70178,296.8804,301.0257,300.3265,297.6171,300.29187,293.03503,297.20114,295.76154,297.9641
1990-10-15 12:00:00,29.500000000000004,-90.625,298.02524,298.02524,300.20868,293.24066,296.8764,299.3554,300.49808,298.65662,298.86993,296.52032,299.97913,300.04898,298.65842,299.9075,294.91266,296.21674,296.05295,300.50662
